trust_1	populism_1	populism_2	populism_3	populism_4	populism_5	age	gender	hhi	hispanic	cov_beh_sum	cons_biowpn	cons_covax	cons_biowpn_dummy	cons_covax_dummy	white	highered	idlg	pid3	pid2	md_radio	md_national	md_broadcast	md_localtv	md_localpap	md_fox	md_con	md_agg	weight	rw_news	ms_news
4	2	2	3	3	2	54	2	1	0	12.0	1.0	1.0	0.0	0.0	1.0	0.0	4.0	2.0	2.0	1.0	1.0	3.0	3.0	1.0	1.0	1.0	2.0	0.9664874	1.0	1.8333334
4	2	4	1	1	1	35	2	7	0	15.0	2.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	3.0	3.0	2.0	1.0	1.0	1.0	0.68068993	1.0	2.1666667
3	3	3	1	3	3	37	2	1	0	3.0	4.0	2.0	1.0	0.0	0.0	0.0	2.0	1.0	1.0	2.0	2.0	3.0	1.0	4.0	2.0	4.0	2.0	1.4648074	3.0	2.3333333
4	3	2	2	4	2	66	2	14	0	11.0		3.0		1.0	1.0	0.0	5.0	3.0	2.0	1.0	1.0	4.0	4.0	1.0	3.0	1.0	1.0	0.9664874	2.0	2.0
3	4	4	4	3	3	68	1	4	0	6.0	4.0	2.0	1.0	0.0	1.0	1.0	6.0	3.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.68068993	1.0	1.0
3	4	2	4	2	3	52	2	5	0	15.0	4.0	3.0	1.0	1.0	1.0	0.0	4.0	2.0	2.0	3.0	1.0	3.0	3.0	1.0	1.0	1.0	2.0	0.9664874	1.0	2.1666667
4	3	3	3	3	3	22	1	2	1	8.0	3.0	3.0	1.0	1.0	0.0	0.0	6.0	3.0	2.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	1.8511235	3.0	3.0
4	3	3	2	2	3	62	1	1	0	1.0	1.0	2.0	0.0	0.0	0.0	0.0	4.0			3.0	2.0	4.0	4.0	4.0	4.0	1.0	1.0	1.4648074	2.5	3.0
4	2	4	4	4	4	50	2	12	0	8.0	1.0	1.0	0.0	0.0	1.0	1.0	7.0	3.0	2.0	2.0	2.0	3.0	4.0	2.0	4.0	1.0	1.0	0.68068993	2.5	2.3333333
3	3	3	3	2	1	56	1	1	0	11.0	2.0	2.0	0.0	0.0	1.0	0.0	2.0	2.0	1.0	1.0	2.0	4.0	4.0	1.0	1.0	1.0	1.0	0.9664874	1.0	2.1666667
1	2	2	2	4	3	42	1	13	0	3.0	4.0	4.0	1.0	1.0	0.0	1.0	3.0	1.0	1.0	3.0	4.0	3.0	3.0	3.0	3.0	2.0	3.0	1.0316527	2.5	3.1666667
1	4	4	3	4	4	73	2	2	0	11.0	4.0	1.0	1.0	0.0	1.0	0.0	7.0	3.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9664874	1.0	1.0
4	2	2	2	2	1	58	2	1	0	7.0	1.0	1.0	0.0	0.0	1.0	1.0	6.0	3.0	2.0	4.0	3.0	4.0	4.0	1.0	1.0	2.0	4.0	0.68068993	1.5	3.3333333
3	1	3	1	1	1	76	2	2	0	12.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	2.0	1.0	4.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	0.68068993	1.0	1.6666666
3	4	4	4	2	1	67	1	17	1	12.0	1.0	1.0	0.0	0.0	1.0	1.0	3.0	1.0	1.0	3.0	2.0	4.0	4.0	4.0	1.0	1.0	1.0	0.8602093	1.0	3.0
3	4	4	2	3	1	63	1	1	0	11.0	1.0	2.0	0.0	0.0	1.0	0.0	6.0	3.0	2.0	3.0	3.0	4.0	4.0	2.0	1.0	1.0	1.0	0.9664874	1.0	2.8333333
2	4	4	2	4	1	45	2	17	1	10.0	3.0	1.0	1.0	0.0	1.0	0.0	5.0	3.0	2.0	3.0	1.0	3.0	4.0	3.0	3.0	2.0	1.0	1.2213807	2.5	2.5
4	4	3	4	3	1	51	2	5	0	12.0	4.0	2.0	1.0	0.0	1.0	0.0	4.0	3.0	2.0	3.0	3.0	4.0	4.0	3.0	4.0	2.0	2.0	0.9664874	3.0	3.1666667
2	2	2	2	2	2	50	1	1	1	1.0	2.0	2.0	0.0	0.0	0.0	0.0	4.0	1.0	1.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	1.8511235	3.0	3.0
3	4	4	4	4	1	48	2	1	0	1.0	3.0	3.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	2.0	2.0	4.0	4.0	2.0	2.0	1.0	1.0	0.68068993	1.5	2.5
4	3	3	2	3	3	29	1	9	0	9.0	3.0	3.0	1.0	1.0	1.0	1.0	6.0	3.0	2.0	1.0	3.0	3.0	4.0	1.0	1.0	1.0	2.0	0.68068993	1.0	2.3333333
2	4	4	2	2	1	45	1	5	0	14.0	2.0	1.0	0.0	0.0	1.0	1.0	6.0	3.0	2.0	4.0	3.0	1.0	3.0	3.0	4.0	4.0	2.0	0.68068993	4.0	2.6666667
4	3	3	2	2	3	67	1	2	0	15.0	1.0	1.0	0.0	0.0	1.0	0.0	5.0	1.0	1.0	1.0	1.0	4.0	4.0	1.0	1.0	1.0	1.0	0.9664874	1.0	2.0
4	4	4	1	3	1	39	2	2	0	11.0	3.0	1.0	1.0	0.0	1.0	0.0	7.0	3.0	2.0	2.0	2.0	3.0	4.0	2.0	4.0	4.0	1.0	0.9664874	4.0	2.3333333
3	2	2	1	2	2	59	2	4	1	16.0	1.0	1.0	0.0	0.0	1.0	1.0	7.0	2.0	2.0	3.0	2.0	2.0	2.0	3.0	2.0	3.0	2.0	0.8602093	2.5	2.3333333
4	4	4	4	4	4	31	1	3	0	16.0	4.0	1.0	1.0	0.0	1.0	0.0	4.0	3.0	2.0	3.0	2.0	4.0	4.0	2.0	4.0	3.0	2.0	0.9664874	3.5	2.8333333
3	3	4	3	4	3	51	2	1	0	9.0	2.0	2.0	0.0	0.0	1.0	0.0	2.0	1.0	1.0	3.0	2.0	3.0	4.0	4.0	2.0	2.0	2.0	0.9664874	2.0	3.0
3	3	2	3	2	1	72	2	20	0	11.0	1.0	1.0	0.0	0.0	1.0	1.0	5.0	2.0	2.0	3.0	3.0	3.0	3.0	3.0	2.0	3.0	1.0	0.68068993	2.5	2.6666667
3	1	3	1	3	1	65	1	11	0	2.0	1.0	1.0	0.0	0.0	1.0	1.0	7.0	3.0	2.0	1.0	1.0	2.0	4.0	4.0	1.0	1.0	1.0	0.68068993	1.0	2.1666667
4	3	4	4	3	3	33	1	16	0	5.0	2.0	3.0	0.0	1.0	1.0	0.0	4.0	1.0	1.0	2.0	2.0	2.0	4.0	1.0	2.0	1.0	4.0	0.9664874	1.5	2.5
2	3	4	3	4	3	61	2	9	1	10.0	1.0	1.0	0.0	0.0	0.0	1.0	2.0	1.0	1.0	1.0	3.0	4.0	4.0	1.0	1.0	1.0	1.0	1.3037325	1.0	2.3333333
3	4	4	3	3	3	47	1	1	0	4.0	4.0	1.0	1.0	0.0	1.0	0.0	7.0	3.0	2.0	1.0	1.0	1.0	1.0	1.0	4.0	3.0	1.0	0.9664874	3.5	1.0
3	4	3	3	2	1	19	2	4	0	11.0	1.0	3.0	0.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.68068993	1.0	1.0
4	4	4	3	2	2	64	1	2	0	9.0	1.0	1.0	0.0	0.0	1.0	0.0	5.0	1.0	1.0	1.0	4.0	4.0	4.0	1.0	1.0	1.0	1.0	0.9664874	1.0	2.5
3	2	4	2	3	3	72	2	9	0	16.0	2.0	1.0	0.0	0.0	1.0	1.0	5.0	2.0	2.0	2.0	3.0	3.0	4.0	4.0	3.0	3.0	1.0	0.68068993	3.0	2.8333333
3	3	4	4	2	2	69	2	4	0	9.0	2.0	2.0	0.0	0.0	0.0	0.0	4.0	2.0	2.0	2.0	1.0	4.0	4.0	1.0	1.0	1.0	1.0	1.4648074	1.0	2.1666667
3	4	3	3	4	3	33	1	19	0	6.0	3.0	3.0	1.0	1.0	1.0	1.0	5.0	3.0	2.0	3.0	3.0	3.0	4.0	4.0	4.0	4.0	4.0	0.68068993	4.0	3.5
4	3	3	2	3	1	69	2	18	0	14.0	1.0	1.0	0.0	0.0	1.0	1.0	3.0	2.0	1.0	1.0	3.0	4.0	3.0	3.0	2.0	1.0	1.0	0.68068993	1.5	2.5
4	2	3	2	3	2	54	1	6	0	7.0	1.0	1.0	0.0	0.0	1.0	1.0		3.0	2.0	2.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	0.68068993	1.0	1.3333334
4	4	3	3	1	1	39	1	3	0	17.0	1.0	1.0	0.0	0.0	0.0	1.0	3.0	1.0	1.0	1.0	4.0	4.0	4.0	3.0	4.0	2.0	4.0	1.0316527	3.0	3.3333333
3	3	3	2	3	3	21	1	1	0	20.0	3.0	2.0	1.0	0.0	1.0	0.0		2.0	2.0	2.0	3.0	3.0	2.0	1.0	4.0	3.0	2.0	0.9664874	3.5	2.1666667
3	4	4	4	4	4	21	1	12	0	9.0	4.0	2.0	1.0	0.0	1.0	0.0	2.0	2.0	1.0	3.0	4.0	4.0	4.0	4.0	4.0	2.0	4.0	0.9664874	3.0	3.8333333
3	4	4	3	4	3	59	2	11	0	18.0	2.0	2.0	0.0	0.0	1.0	0.0	4.0	2.0	1.0	2.0	4.0	4.0	4.0	1.0	1.0	1.0	1.0	0.9664874	1.0	2.6666667
3	3	3	3	4	4	57	2	3	0	9.0	4.0	1.0	1.0	0.0	1.0	0.0	4.0	3.0	2.0	2.0	2.0	4.0	4.0	3.0	1.0	1.0	1.0	0.9664874	1.0	2.6666667
4	3	3	1	2	2	72	2		0	8.0	1.0	1.0	0.0	0.0	1.0	0.0				3.0	4.0	4.0	4.0	4.0	1.0	1.0	1.0	0.9664874	1.0	3.3333333
4	4	4	4	4	1	53	2	9	0	17.0	1.0	2.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	4.0	4.0	4.0	4.0	4.0	3.0	2.0	4.0	0.68068993	2.5	4.0
4	3	3	2	1	2	58	2	15	0	17.0	1.0	1.0	0.0	0.0	0.0	0.0	4.0	1.0	1.0	1.0	1.0	3.0	4.0	1.0	2.0	1.0	2.0	1.4648074	1.5	2.0
2	4	4	4	4	2	56	1	12	0	6.0	2.0	3.0	0.0	1.0	1.0	0.0				1.0	2.0	1.0	2.0	2.0	2.0	1.0	1.0	0.9664874	1.5	1.5
3	3	3	3	3	2	69	2	11	0	13.0	2.0	2.0	0.0	0.0	1.0	0.0	4.0	1.0	1.0	2.0	2.0	4.0	4.0	2.0	3.0	1.0	1.0	0.9664874	2.0	2.5
4	3	2	3	3	2	45	1	14	0	4.0	1.0	2.0	0.0	0.0	1.0	1.0	4.0	2.0	1.0	2.0	2.0	3.0	2.0	1.0	2.0	2.0	3.0	0.68068993	2.0	2.1666667
4	4	4	4	4	1	75	1	17	0	13.0	4.0	1.0	1.0	0.0	1.0	0.0	4.0	3.0	2.0	1.0	1.0	1.0	4.0	1.0	4.0	3.0	1.0	0.9664874	3.5	1.5
3	3	4	4	4	1	67	1	4	0	16.0	1.0	1.0	0.0	0.0	1.0	1.0	6.0	3.0	2.0	1.0	1.0	3.0	3.0	1.0	3.0	1.0	2.0	0.68068993	2.0	1.8333334
4	4	4	4	4	3	23	2	4	0	13.0	2.0	3.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	3.0	2.0	3.0	3.0	1.0	3.0	3.0	0.9664874	2.0	2.5
4	3	3	3	3	3	60	2	1	0	16.0	3.0	3.0	1.0	1.0	1.0	0.0	2.0	3.0	2.0	2.0	1.0	4.0	4.0	1.0	1.0	1.0	1.0	0.9664874	1.0	2.1666667
3	2	4	4	3	3	65	2	4	0	6.0	1.0	1.0	0.0	0.0	1.0	0.0	4.0	3.0	2.0	1.0	1.0	3.0	3.0	1.0	1.0	1.0	1.0	0.9664874	1.0	1.6666666
4	3	3	3	2	1	83	1	13	0	14.0	1.0	1.0	0.0	0.0	1.0	0.0	7.0	3.0	2.0	2.0	2.0	4.0	4.0	2.0	2.0	2.0	2.0	0.9664874	2.0	2.6666667
4	3	4	3	3	3	20	1	1	0	13.0	1.0	1.0	0.0	0.0	1.0	0.0	4.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	0.9664874	1.0	1.3333334
3	3	3	3	4	3	31	1	6		8.0	3.0	4.0	1.0	1.0	0.0	1.0	2.0	2.0	2.0	3.0	4.0	3.0	3.0	3.0	3.0	4.0	3.0		3.5	3.1666667
2	3	3	2	1	1	20	1	9	0	12.0	2.0	1.0	0.0	0.0	0.0	0.0	3.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.4648074	1.0	1.0
1	4	4	4	4	4	64	2			17.0	4.0	4.0	1.0	1.0	1.0	0.0	7.0	3.0	2.0	1.0	1.0	1.0	1.0	1.0	3.0	3.0	1.0		3.0	1.0
3	3	2	2	2	1	23	1	1	0	3.0	3.0	1.0	1.0	0.0	1.0	0.0	5.0	3.0	2.0	3.0	3.0	2.0	2.0	1.0	3.0	2.0	1.0	0.9664874	2.5	2.0
3	2	3	3	2	1	54	2	16	0	15.0	3.0	1.0	1.0	0.0	0.0	0.0	4.0	3.0	2.0	1.0	1.0	4.0	4.0	1.0	1.0	1.0	1.0	1.4648074	1.0	2.0
2	4	1	4	3	2	24	1	19	0	19.0	4.0	3.0	1.0	1.0	0.0	0.0	4.0	2.0	1.0	1.0	1.0	2.0	2.0	1.0	1.0	1.0	1.0	1.4648074	1.0	1.3333334
4	4	4	3	3	1	67	1	5	0	18.0	1.0	1.0	0.0	0.0	1.0	0.0	3.0	1.0	1.0	4.0	3.0	4.0	4.0	3.0	1.0	1.0	3.0	0.9664874	1.0	3.5
4	3	3	2	2	3	50	1	1	0	9.0	3.0	1.0	1.0	0.0	1.0	0.0	4.0	1.0	1.0	4.0	4.0	4.0	4.0	3.0	3.0	3.0	4.0	0.9664874	3.0	3.8333333
4	4	4	3	4	1	49	1	6	0	14.0	2.0	2.0	0.0	0.0	1.0	0.0		1.0	1.0	1.0	2.0	3.0	3.0	1.0	1.0	1.0	1.0	0.9664874	1.0	1.8333334
4	3	4	3	3	2	54	1	4	0	15.0	3.0	2.0	1.0	0.0	0.0	0.0	6.0	3.0	2.0	3.0	3.0	4.0	4.0	3.0	3.0	3.0	3.0	1.4648074	3.0	3.3333333
3	3	3	2	2	2	45	2		0	18.0	1.0	1.0	0.0	0.0		1.0	1.0	1.0	1.0	2.0	3.0	1.0	2.0	3.0	1.0	1.0	3.0		1.0	2.3333333
2	3	3	3	2	2	67	1	1	0	13.0	1.0	2.0	0.0	0.0	0.0	1.0	6.0	1.0	1.0	3.0	2.0	4.0	4.0	2.0	2.0	3.0	3.0	1.0316527	2.5	3.0
2	3	4	3	2	1	45	2	19	0	11.0	2.0	1.0	0.0	0.0	1.0	1.0	2.0	2.0	1.0	4.0	4.0	4.0	4.0	3.0	1.0	1.0	3.0	0.68068993	1.0	3.6666667
3	2	3	2	2	1	64	2	10	0	9.0	1.0	1.0	0.0	0.0	1.0	1.0	5.0	3.0	2.0	2.0	2.0	3.0	4.0	1.0	3.0	1.0	1.0	0.68068993	2.0	2.1666667
4	4	4	1	3	4	51	2	6	0	7.0	3.0	3.0	1.0	1.0	1.0	0.0	6.0	2.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	0.9664874	1.0	1.1666666
4	4	4	4	3	1	81	1	9	0	10.0	3.0	3.0	1.0	1.0	1.0	0.0	6.0	3.0	2.0	3.0	1.0	4.0	4.0	1.0	4.0	1.0	1.0	0.9664874	2.5	2.3333333
4	4	3	4	3	4	41	1	20	0	11.0	4.0	4.0	1.0	1.0	1.0	1.0	7.0	1.0	1.0	2.0	2.0	3.0	3.0	3.0	4.0	3.0	3.0	0.68068993	3.5	2.6666667
4	2	3	1	2	2	45	2	9	0	8.0	2.0	1.0	0.0	0.0	1.0	1.0	4.0	3.0	2.0	2.0	3.0	2.0	4.0	3.0	3.0	3.0	1.0	0.68068993	3.0	2.5
3	3	4	3	1	1	53	1	13	0	17.0	1.0	1.0	0.0	0.0	1.0	1.0	4.0	2.0	1.0	3.0	4.0	3.0	2.0	2.0	1.0	1.0	2.0	0.68068993	1.0	2.6666667
4	1	2	1	1	1	21	1	5		13.0	3.0	1.0	1.0	0.0		0.0	5.0	3.0	2.0	4.0	4.0	1.0	4.0	1.0	4.0	4.0	1.0		4.0	2.5
3	2	4	1	1	1	58	2	17	0	15.0	3.0	1.0	1.0	0.0	0.0	0.0	4.0	1.0	1.0	4.0	2.0	3.0	3.0	3.0	3.0	3.0	3.0	1.4648074	3.0	3.0
3	2	3	3	2	2	71	2	8	0	16.0	2.0	2.0	0.0	0.0	0.0	0.0	4.0	1.0	1.0	2.0	3.0	3.0	4.0	3.0	3.0	2.0	2.0	1.4648074	2.5	2.8333333
4	3	3	2	4	3	64	1	1	0	5.0	2.0	2.0	0.0	0.0	1.0	1.0	6.0	3.0	2.0	2.0	1.0	4.0		1.0	4.0	2.0	2.0	0.68068993	3.0	2.0
3	2	4	2	3	2	70	1			2.0	1.0	1.0	0.0	0.0		1.0	5.0	2.0	2.0	1.0	1.0	1.0	1.0	4.0	1.0	1.0	1.0		1.0	1.5
4	4	4	3	3	1	73	1	7	0	13.0	1.0	1.0	0.0	0.0	1.0	1.0	2.0	1.0	1.0	2.0	3.0	4.0	4.0	4.0	1.0	1.0	3.0	0.68068993	1.0	3.3333333
3	3	3	3	2	2	34	2	2	0	15.0	1.0	1.0	0.0	0.0	0.0	0.0		3.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.4648074	1.0	1.0
3	4	4	4	2	1	56	1	2	0	11.0	2.0	1.0	0.0	0.0	1.0	0.0	3.0	2.0	1.0	4.0	3.0	4.0	4.0	3.0	1.0	1.0	3.0	0.9664874	1.0	3.5
4	4	3	4	3	4	49	1	20	0	3.0	2.0	2.0	0.0	0.0	1.0	1.0	1.0	3.0	2.0	4.0	3.0	4.0	3.0	4.0	3.0	3.0	3.0	0.68068993	3.0	3.5
3	3	4	2	3	3	70	2	9	0	15.0	3.0	1.0	1.0	0.0	1.0	0.0	6.0	2.0	2.0	2.0	4.0	4.0	4.0	4.0	4.0	3.0	3.0	0.9664874	3.5	3.5
4	4	3	3	2	1	62	1	2	0	13.0	3.0	2.0	1.0	0.0	1.0	0.0	3.0	1.0	1.0	1.0	4.0	3.0	4.0	3.0	1.0	1.0	3.0	0.9664874	1.0	3.0
2	4	4	2	3	2	70	2		0	14.0	4.0	1.0	1.0	0.0	1.0	0.0	7.0	3.0	2.0	3.0	1.0	3.0	4.0	2.0	4.0	4.0	1.0	0.9664874	4.0	2.3333333
3	3	3	2	3	2	71	2	13	0	15.0	3.0	2.0	1.0	0.0	1.0	0.0	6.0	3.0	2.0	2.0	2.0	4.0	4.0	4.0	4.0	2.0	1.0	0.9664874	3.0	2.8333333
4	4	4	3	3	2	45	2	5	0	8.0	2.0	1.0	0.0	0.0	1.0	1.0	4.0	2.0	1.0	3.0	3.0	4.0	4.0	3.0	2.0	2.0	4.0	0.68068993	2.0	3.5
3	3	3	3	2	3	54	2		0	8.0	4.0	4.0	1.0	1.0	1.0	0.0	4.0	2.0	1.0	3.0	3.0	1.0	1.0	3.0	1.0	1.0	1.0	0.9664874	1.0	2.0
2	4	4	3	3	2	53	1	13	0	17.0	3.0	2.0	1.0	0.0	1.0	0.0				1.0	3.0	4.0	4.0	3.0	4.0	2.0	2.0	0.9664874	3.0	2.8333333
4	4	3	3	2	1	45	2	4	0	1.0	2.0	2.0	0.0	0.0	1.0	1.0				3.0	3.0	1.0	1.0	3.0	1.0	1.0	3.0	0.68068993	1.0	2.3333333
3	3	3	3	2	1	18	1	3	0	3.0	3.0	2.0	1.0	0.0	1.0	0.0	2.0	2.0	2.0	2.0	2.0	3.0	3.0	3.0	3.0	2.0	3.0	0.9664874	2.5	2.6666667
4	4	3	4	3	1	23	2	2	0	8.0	3.0	4.0	1.0	1.0	1.0	0.0	4.0	1.0	1.0	2.0	3.0	3.0	3.0	3.0	3.0	3.0	4.0	0.9664874	3.0	3.0
3	1	1	2	2	3	60	1	3	0	9.0	1.0	1.0	0.0	0.0	1.0	0.0	6.0	3.0	2.0	4.0	1.0	1.0	1.0	2.0	1.0	3.0	1.0	0.9664874	2.0	1.6666666
3	3	4	2	2	1	67	1	8	0	15.0	2.0	3.0	0.0	1.0	1.0	0.0	4.0	3.0	2.0	3.0	2.0	4.0	4.0	2.0	3.0	2.0	1.0	0.9664874	2.5	2.6666667
4	3	3	2	1	1	66	2	1	0	16.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	4.0	4.0	4.0	1.0	4.0	1.0	1.0	1.0	1.4648074	1.0	3.0
3	3	3	2	2	2	29	1	9	0	9.0	2.0	2.0	0.0	0.0	0.0	0.0	4.0	2.0	2.0	3.0	3.0	3.0	3.0	2.0	3.0	3.0	3.0	1.4648074	3.0	2.8333333
3	4	4	2	2	4	57	1	1	0	1.0	2.0	2.0	0.0	0.0	1.0	0.0	3.0	2.0	1.0	1.0	1.0	2.0	4.0	1.0	1.0	1.0	1.0	0.9664874	1.0	1.6666666
3	3	2	4	2	2	42	1	7	0	12.0	2.0	2.0	0.0	0.0	1.0	0.0		2.0	2.0	1.0	1.0	3.0	3.0	1.0	3.0	1.0	1.0	0.9664874	2.0	1.6666666
3	4	3	3	2	1	21	2	1	0	20.0	2.0	2.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	3.0	4.0	4.0	4.0	2.0	1.0	1.0	2.0	0.9664874	1.0	3.1666667
3	2	3	2	2	4	19	1	1	0	19.0	4.0	3.0	1.0	1.0	1.0	0.0		1.0	1.0	1.0	1.0	3.0	3.0	1.0	3.0	1.0	1.0	0.9664874	2.0	1.6666666
3	3	3	3	2	2	35	2		1	10.0	3.0	3.0	1.0	1.0	0.0	0.0	4.0			2.0	2.0	3.0	3.0	2.0	3.0	1.0	2.0	1.8511235	2.0	2.3333333
3	3	3	3	3	3	45	2	1	0	12.0	3.0	3.0	1.0	1.0	1.0	0.0				3.0	1.0	2.0	2.0	1.0	2.0	2.0	3.0	0.9664874	2.0	2.0
3	4	4	3	3	3	45	2	6	1	8.0	3.0	3.0	1.0	1.0	0.0	1.0	4.0	1.0	1.0	1.0	1.0	3.0	3.0	1.0	4.0	1.0	4.0	1.3037325	2.5	2.1666667
4	3	4	3	3	2	24	1	4	1	17.0	3.0	2.0	1.0	0.0	1.0	0.0	3.0	1.0	1.0	4.0	3.0	4.0	4.0	3.0	1.0	1.0	3.0	1.2213807	1.0	3.5
4	4	4	3	4	4	46	2	18	0	6.0	4.0	4.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	4.0	3.0	4.0	3.0	4.0	3.0	3.0	3.0	0.68068993	3.0	3.5
3	3	4	3	4	2	69	2	6	0	3.0	4.0	3.0	1.0	1.0	1.0	0.0				3.0	1.0	2.0	2.0	1.0	1.0	1.0	1.0	0.9664874	1.0	1.6666666
3	3	4	3	3	2	67	1	2	0	7.0	2.0	1.0	0.0	0.0	1.0	0.0	5.0	3.0	2.0	2.0	3.0	3.0	4.0	3.0	2.0	2.0	1.0	0.9664874	2.0	2.6666667
4	1	4	1	4	4	49	1	3	0	18.0	1.0	1.0	0.0	0.0	1.0	1.0	4.0	3.0	2.0	3.0	2.0	4.0	2.0	2.0	3.0	2.0	3.0	0.68068993	2.5	2.6666667
1	4	4	4	4	4	49	1		0	1.0	4.0	4.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9664874	1.0	1.0
3	3	3	3	3	3	27	2	18	0	18.0	2.0	1.0	0.0	0.0	1.0	1.0	6.0	3.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.68068993	1.0	1.0
1	1	4	2	3	2	64	1	4	0	3.0	3.0	2.0	1.0	0.0	1.0	0.0	7.0	3.0	2.0	1.0	1.0	1.0	2.0	3.0	3.0	3.0	1.0	0.9664874	3.0	1.5
3	3	3	2	2	1	32	1	10	1	16.0	3.0	2.0	1.0	0.0	0.0	0.0	4.0	1.0	1.0	3.0	1.0	3.0	3.0	1.0	2.0	1.0	3.0	1.8511235	1.5	2.3333333
3	1	3	3	3	1	20	1	4	0	3.0	1.0	3.0	0.0	1.0	0.0	1.0	6.0	3.0	2.0	4.0	1.0	2.0	3.0	3.0	2.0	3.0	2.0	1.0316527	2.5	2.5
3	3	3	2	2	3	65	1	4	0	10.0	1.0	1.0	0.0	0.0	1.0	0.0	7.0	3.0	2.0	1.0	3.0	3.0	3.0	1.0	2.0	1.0	1.0	0.9664874	1.5	2.0
3	1	2	1	2	2	70	1	19	0	5.0	1.0	1.0	0.0	0.0	1.0	1.0	5.0			2.0	1.0	2.0	3.0	3.0	2.0	2.0	4.0	0.68068993	2.0	2.5
4	4	2	4	3	1	68	2	3	0	9.0	1.0	1.0	0.0	0.0	1.0	1.0	5.0	2.0	1.0	1.0	4.0	1.0	1.0	4.0	1.0	1.0	1.0	0.68068993	1.0	2.0
4	4	3	4	3	1	66	1	3	0	6.0	4.0	3.0	1.0	1.0	1.0	1.0	4.0	3.0	2.0	2.0	2.0	4.0	4.0	1.0	1.0	2.0	3.0	0.68068993	1.5	2.6666667
4	3	3	4	1	2	63	1	17	0	5.0	3.0	1.0	1.0	0.0	1.0	0.0	4.0	1.0	1.0	1.0	1.0	4.0	4.0	3.0	1.0	1.0	3.0	0.9664874	1.0	2.6666667
3	3	4	3	3	2	71	2	10	0	16.0	1.0	3.0	0.0	1.0	1.0	0.0	5.0	1.0	1.0	3.0	2.0	4.0	4.0	3.0	4.0	3.0	3.0	0.9664874	3.5	3.1666667
3	2	2	1	2	2	68	1	5	0	12.0	3.0	1.0	1.0	0.0	1.0	1.0	6.0	3.0	2.0	4.0	3.0	2.0	2.0	4.0	4.0	4.0	2.0	0.68068993	4.0	2.8333333
4	3	4	3	3	4	50	1	21	0	21.0	3.0	4.0	1.0	1.0	1.0	1.0	2.0	2.0	2.0	1.0	4.0	4.0	3.0	2.0	3.0	2.0	3.0	0.68068993	2.5	2.8333333
4	4	3	3	4	4	41	2	12	0	3.0	4.0	4.0	1.0	1.0	0.0	1.0	4.0	2.0	1.0	1.0	3.0	4.0	4.0	4.0	3.0	3.0	4.0	1.0316527	3.0	3.3333333
3	3	4	3	1	1	63	1	5	0	14.0	3.0	3.0	1.0	1.0	0.0	1.0	3.0	1.0	1.0	4.0	3.0	4.0	4.0	3.0	2.0	1.0	3.0	1.0316527	1.5	3.5
4	3	4	2	1	1	78	1	4	0	12.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	4.0	4.0	4.0	1.0	1.0	1.0	0.68068993	1.0	2.5
4	4	4	3	4	4	61	2	4	0	12.0	4.0	1.0	1.0	0.0	1.0	0.0	7.0	3.0	2.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	1.0	0.9664874	1.0	1.3333334
4	3	3	3	3	2	54	1	4	0	21.0	4.0	2.0	1.0	0.0	0.0	1.0	2.0	1.0	1.0	1.0	3.0	1.0	2.0	1.0	3.0	1.0	1.0	1.0316527	2.0	1.5
2	3	4	2	4	3	66	1	2	0	13.0	3.0	3.0	1.0	1.0	1.0	0.0		3.0	2.0	3.0	3.0	3.0	4.0	3.0	1.0	1.0	1.0	0.9664874	1.0	2.8333333
3	3	3	3	2	1	64	2	10	0	10.0	2.0	2.0	0.0	0.0	1.0	0.0	2.0	1.0	1.0	3.0	4.0	4.0	4.0	4.0	1.0	1.0	3.0	0.9664874	1.0	3.6666667
